PMID,Year,Title
39828073,2025,"The effect of capsaicin-phenylephrine-caffeine formulation on tilt-induced syncope in patients with a history of vasovagal syncope or near-syncope."
39892944,2025,"Top stories on calmodulinopathies."
40581239,2025,"Estroprogestin as a lifesaving therapy for malignant Purkinje-related ventricular fibrillation."
40581236,2025,"Ivabradine: Evolving role as an antiarrhythmic agent."
40562224,2025,"Very slow atrioventricular nodal reentry masquerading as junctional rhythm: Diagnostic challenges and mechanistic insights."
40544903,2025,"Characteristics of patients with Brugada syndrome and monomorphic ventricular tachycardia."
40543856,2025,"Ventricular fibrillation in early-stage cardiomyopathy: The loop of undetectable substrate of sudden cardiac death."
40516773,2025,"The senescent heart and atrial fibrillation."
40484160,2025,"Time course of recurrent arrhythmias in clinical trials of catheter ablation for paroxysmal atrial fibrillation: A pooled analysis."
40449979,2025,"The expanding genetic, mechanistic, and phenotype scope of CACNA1C-mediated disease."
40449978,2025,"Top stories in cardiac arrest."
40582686,2025,"Radiation induces diffuse extracellular remodeling of healthy myocardium in a dose- and time-dependent manner without a dense ablative effect."
40057294,2025,"Predictors of left atrial thrombi for subsequent thromboembolisms: Risk factors derived from echocardiography."
40057295,2025,"Predictors of atrial fibrillation freedom postablation with the pentaspline pulsed field ablation catheter: Subanalysis of the ADVENT Study."
40073952,2025,"Comparison of 30-day complications between a tine-based and a screw-in helix fixation single-chamber ventricular leadless pacemaker: Results of a propensity score-matched analysis from a multicenter, nationwide registry."
40057296,2025,"Feasibility of repeated on-demand smartphone app-based approximation of time spent with atrial fibrillation and symptoms in patients after catheter ablation: Data from the ISOLATION study."
40043862,2025,"Incidence of arrhythmias in chronic obstructive pulmonary disease, obstructive sleep apnea, and overlap syndrome: A retrospective cohort study."
40010621,2025,"Percutaneous left atrial appendage occluders can impair pulmonary vein isolation by pulsed field ablation."
39988106,2025,"Electrical and mechanical interventricular dyssynchrony coupling in patients with bradycardia: A UHF-ECG validation trial."
39988104,2025,"Ventricular tachycardia substrate mapping: What's been done and what needs to be done."
39988103,2025,"HCN4 in the atrioventricular node."
39978452,2025,"Evaluation of noninvasive isochronal late activation mapping in scar-related ventricular tachycardia with electrocardiographic imaging against contact mapping."
39947454,2025,"Dose-dependent ventricular lesion formation using a novel large-area pulsed field ablation catheter: A preclinical feasibility study."
39922403,2025,"Of course it's about scar."
39922401,2025,"Sex differences in atrial remodeling and atrial fibrillation recurrence after catheter ablation."
39864477,2025,"Cardiovascular outcomes with GLP-1 RAs in patients with type 2 diabetes mellitus and atrial fibrillation."
39863043,2025,"Failure of automatic capture management in left bundle branch pacing."
39798682,2025,"Late-gadolinium enhancement predicts appropriate device therapies in nonischemic recipients of primary prevention implantable cardioverter-defibrillators."
40900060,2025,"Evaluating deceleration and acceleration capacities: Implications for predicting adverse outcomes in patients with hypertrophic cardiomyopathy."
40886749,2025,"Left bundle branch area pacing preserves left ventricular ejection fraction in patients with preserved systolic function: A comparison with right ventricular pacing and the influence of left bundle branch capture."
40886746,2025,"Enhanced contact of the PulseSelect catheter using the contact index during pulmonary vein isolation."
40865597,2025,"Flecainide in structural heart diseases: A contemporary reappraisal beyond the CAST."
40840577,2025,"Prophylactic pulmonary vein isolation in patients with typical atrial flutter and heart failure."
40840576,2025,"Concomitant cryoballoon pulmonary vein and posterior wall isolation in persistent atrial fibrillation: Results from the Left Atrial Posterior Wall Isolation in Conjunction With Pulmonary Vein Isolation Using the Cryoballoon for Treatment of Persistent Atrial Fibrillation (PIVoTAL) IDE trial."
40081449,2025,"Extent of myocardial injury after pulmonary vein isolation using 3 different pulsed field ablation systems."
40089049,2025,"Dual-chamber leadless pacemaker implant procedural outcomes: Insights from the AVEIR DR i2i study."
40107395,2025,"Nonlinear relationship and predictive value of systemic immune-inflammation index for atrial fibrillation recurrence after catheter ablation in hypertensive patients."
40107396,2025,"Fractionation of nanosecond pulsed electric fields lowers lethal dose by enhancing cardiomyocyte membrane permeability."
40315941,2025,"Risk of ischemic stroke in sinus node dysfunction with and without atrial fibrillation: Evidence for the presence of a left atrial myopathy in patients with isolated sinus node dysfunction-an analysis of the UK Biobank."
40300741,2025,"Pulsed-field ablation for atrial fibrillation in patients with cardiac implantable electronic devices."
40300739,2025,"Validating Heart Rhythm Society diagnostic criteria for cardiac sarcoidosis."
40300737,2025,"Association between surrogate insulin resistance markers and postablation atrial fibrillation recurrence: A systematic review and meta-analysis."
40300735,2025,"Coronary venous ethanol infusion for treatment of refractory ventricular arrhythmias."
40294730,2025,"HRS call-to-action: Improved MRI access for patients with cardiovascular implantable electronic devices."
40294728,2025,"Long-term outcomes of catheter ablation in dialysis patients with paroxysmal atrial fibrillation receiving anticoagulation: A propensity-matched analysis."
40252886,2025,"Comparison of the residual unipolar voltage following left atrial posterior wall isolation with radiofrequency and cryoballoon catheters for persistent atrial fibrillation."
40252884,2025,"USP38 deletion improved diastolic dysfunction and arrhythmogenesis in heart failure mice with preserved ejection fraction."
40840575,2025,"Is left bundle branch area pacing the optimal pacing strategy for bradyarrhythmia with preserved ejection fraction? A network meta-analysis."
40204009,2025,"Identification of causative organisms using enrichment cultures for cardiac implantable electronic device infections."
40187510,2025,"Significant tricuspid regurgitation after cardiovascular implantable electronic device implantation and the impact on long-term prognosis."
40187509,2025,"Transseptal puncture for catheter ablation of atrial fibrillation in patients with septal occluder devices."
40174738,2025,"Pitfalls in diagnosis of atypical atrioventricular nodal reentrant tachycardia by a conventional electrophysiological study."
40132737,2025,"Sex difference in genetic risk in the prevalence of atrial fibrillation."
40122200,2025,"Magnetic resonance imaging analysis of left atrial scar formation following atrial fibrillation ablation using a novel variable loop catheter for pulsed field ablation."
40120924,2025,"Features of the electrocardiogram in TMEM43 p.S358L arrhythmogenic cardiomyopathy."
40107403,2025,"Comparison of the characteristics between machine learning and deep learning algorithms for ablation site classification in a novel cloud-based system."
40107400,2025,"Reply to the Editor-Attitudinally appropriate nomenclature."
40107398,2025,"Letter to the Editor-Attitudinal anatomy."
40188997,2025,"Aging of the tricuspid valve annulus detected by photon-counting detector computed tomography: Importance of aortic root compression on occurrence of arrhythmias."
40840573,2025,"Secondhand tobacco smoke and risk of atrial fibrillation: An observational epidemiologic and gene-environment interaction analysis."
40818652,2025,"Catheter ablation vs antiarrhythmic drug therapy for first-line treatment of atrial fibrillation in United States clinical practice."
40818651,2025,"Impact of sodium-glucose cotransporter 2 inhibitors on recurrence and cardiovascular outcomes after catheter ablation for atrial fibrillation in patients with chronic kidney disease."
40285765,2025,"Safety and efficacy of catheter ablation for atrial fibrillation in an ambulatory day surgery center outside the hospital setting."
40280311,2025,"Novel electrocardiographic observations during left bundle branch area pacing: Multiple QRS transition, supernormality, concealed capture, virtual electrode effect, and other phenomena."
40266182,2025,"Criteria for the establishment of an atrial fibrillation center of excellence and key operational standards."
40189001,2025,"Secular trends in the incidence of atrial fibrillation across different ages and sexes in Taiwan from 2001 to 2021."
40189000,2025,"Surgical neuromodulation therapies to prevent postoperative atrial fibrillation: A meta-analysis, meta-regression, and trial sequential analysis of randomized controlled trials."
40188998,2025,"One-year clinical and safety outcome of obese patients undergoing pulmonary vein isolation for atrial fibrillation with pulsed field ablation or cryoballoon ablation: A propensity-matched analysis."
40188995,2025,"Rethinking anticoagulation after bariatric surgery: Direct oral anticoagulants vs warfarin in atrial fibrillation."
40187508,2025,"The modernized classification of cardiac antiarrhythmic drugs: Its application to clinical practice."
40162948,2025,"Development and validation of a new disease-specific quality-of-life measure for atrial fibrillation derived from patient perspectives: The Atrial Fibrillation Patient-Reported Outcome Measures (AF-PROMs) Questionnaire."
40288473,2025,"Combining polygenic and clinical risk scores in atrial fibrillation risk prediction: Implications for population screening."
40157438,2025,"Device-related complications in a national pediatric cardiac implantable electronic device cohort stratified after age and implantation technique."
40154824,2025,"Substrate characterization and outcomes of catheter ablation of ventricular tachycardia in patients with nonischemic dilated cardiomyopathy and isolated apical scar."
40154823,2025,"Rethinking AF ablation success by integrating AF burden into time-to-event analysis: The burden-survival curve."
40147724,2025,"Transvenous extraction of quadripolar coronary sinus pacing leads."
40147722,2025,"Outcome of septal vascular injury and perforation in left bundle branch area pacing: Evaluating septal integrity using an institutional protocol."
40122199,2025,"Sudden cardiac death in patients with kidney failure on renal replacement therapy: An unsolved problem."
40120923,2025,"Piezo2 expressed in ganglionated plexi: Potential therapeutic target of atrial fibrillation."
40107401,2025,"Association of air pollution with ventricular arrhythmias and physical activity: A natural experiment from US wildfires."
40089048,2025,"Long-term weight change and transition of metabolic health status in middle life and the risk of atrial fibrillation."
40086656,2025,"Mortality and readmissions after ventricular tachycardia ablation: An analysis of inpatient and outpatient state databases."
41265768,2025,"Predicting decline in left ventricular function after new-onset left bundle branch block."
40324512,2025,"Prediction of ischemic stroke by the CHADS-VA score in an Asian population: A report from the prospective nationwide COOL-AF registry."
40288475,2025,"Left bundle branch area pacing compared with biventricular pacing for cardiac resynchronization therapy in patients with left ventricular ejection fraction &#x2264;50%: Results from the International Collaborative LBBAP Study (I-CLAS)."
40294734,2025,"Sine wave electroporation in patients with atrial fibrillation: Initial results of the BURST-AF study."
40818650,2025,"Risk of syncope and permanent pacing with rate vs rhythm control of atrial fibrillation: A systematic review and meta-analysis."
40812592,2025,"Exercise-induced bundle branch block in patients with heart failure: Tracking dynamic electrical dyssynchrony for on-demand cardiac resynchronization therapy."
40789462,2025,"Electro-tomographic method to determine true north: Novel transmural mapping strategy for inappropriate sinus tachycardia ablation."
40783079,2025,"A novel technique for accessing the pericardial space."
40783078,2025,"Multipolar radiofrequency ablation: Early experience with a novel approach to target intramural ventricular arrhythmias."
40774637,2025,"Association between amiodarone and thyrotoxicosis in patients with atrial fibrillation and hypothyroidism."
40774636,2025,"Laser lead extraction of very old leads-Insights from the GermAn Laser Lead Extraction RegistrY (GALLERY)."
40769447,2025,"Lesion area, ablation time, fluoroscopic time, and short-term outcomes among 3 pulsed field ablation systems."
40752878,2025,"Management and outcomes of cardiac sarcoidosis diagnosed after permanent pacemaker implantation for high-grade atrioventricular block."
40294732,2025,"Left bundle area pacing in hypertrophied hearts: An ex vivo ovine model to study deployment of pacing leads in thick septum."
40752875,2025,"Apixaban for stroke prevention in subclinical atrial fibrillation detected by an implantable cardiac monitor: A subgroup analysis of ARTESiA."
40750225,2025,"Top stories on mechanisms of arrhythmias in inherited cardiomyopathies."
40750224,2025,"Top stories: New technology in pediatric ablation."
40750223,2025,"Top stories on arrhythmogenic cardiomyopathy."
40750222,2025,"Iconic figure: Subcutaneous defibrillation."
40464730,2025,"HRS Scientific Documents Methodology Manual: Executive summary."
40368293,2025,"Temporal trends in left ventricular ejection fraction before sudden death in patients with heart failure."
40300740,2025,"First-in-human study of a leadless pacemaker system for left bundle branch area pacing."
40294736,2025,"Brugada Syndrome Ablation for the Prevention of Ventricular Fibrillation Episodes (BRAVE)."
40294735,2025,"Cardiac resynchronization therapy risk stratified by magnetic resonance imaging and optimized by left bundle branch pacing: Results from long-term follow-up of MADURAI LBBP study."
40752874,2025,"Impact of disease progression avoidance by catheter ablation on clinical outcomes in atrial fibrillation: Insights from the CABANA trial."
39788177,2025,"A probabilistic modeling framework for the prediction of spontaneous premature beats and reentry initiation."
40693984,2025,"Association of frailty with outcomes of patients undergoing transvenous lead removal for cardiac implantable electronic device infections in the United States."
39800093,2025,"Epicardial substrate ablation in patients with symptomatic Brugada syndrome: An updated systematic review and single-arm meta-analysis."
40886745,2025,"Ectopy-triggering ganglionated plexus ablation is feasible as a solo strategy for persistent and long-standing persistent atrial fibrillation treatment."
40783080,2025,"Increased atrial fibrillation risk in rheumatoid arthritis: Greater in seropositive than seronegative patients."
40738375,2025,"Catheter ablation of atrial fibrillation in patients with heart failure: Insights from the NCDR atrial fibrillation ablation registry."
40543859,2025,"Commentary: Sudden death in competitive student-athletes with hypertrophic cardiomyopathy at a crossroads: Critical views on liberalizing return-to-play eligibility."
40543858,2025,"Counterpoint: Sudden cardiac death in competitive student-athletes with hypertrophic cardiomyopathy: From one-size-fits-all to personalization."
40518094,2025,"Kerfed tip enhances catheter stability during accessory pathways ablation in children."
40516777,2025,"Heart failure hospitalization from recurrent atrial fibrillation is uncommon after catheter ablation in patients with heart failure with reduced ejection fraction."
40472947,2025,"Emerging trends in atrial fibrillation and flutter among younger adults in the United States."
40449818,2025,"Inflammation and risk of cardiovascular outcomes in patients with atrial fibrillation and flutter: A nationwide registry study."
40930480,2025,"Oxidative stress mediates cardiac electrophysiological injury in inhalation exposure to flavored vaping products."
40441401,2025,"Does a novel regulator of ion channel trafficking relate to sudden cardiac death? Your help is needed."
40412603,2025,"Effectiveness of upgrading to left bundle branch area pacing compared with biventricular pacing in patients with right ventricular pacing-induced cardiomyopathy."
40409383,2025,"Outcomes of left bundle branch area pacing upgrade in patients with right ventricular pacing-induced cardiomyopathy."
40345465,2025,"Three-year outcomes of glucagon-like peptide-1 agonists in atrial fibrillation with sarcoidosis and diabetes."
40286974,2025,"Chronic extraction of stylet-driven leads implanted at the left bundle branch area in a pre-clinical model."
40246044,2025,"TRPV4 inhibition suppresses myocardial ischemia-reperfusion arrhythmia of mice by alleviating calcium handling abnormalities."
40221111,2025,"Excitability properties of cardiac calbindin neurons: Identifying a unique neuronal population."
40204010,2025,"Network meta-analysis on efficacy of nerve stimulation or modulation in patients with heart failure."
40204008,2025,"Best practices IV in cryoballoon ablation of atrial fibrillation: Important clinical and practical differences for new compliant and size-adjustable cryoballoon systems."
40188999,2025,"Extrastimuli-assisted functional mapping improves ventricular tachycardia ablation outcomes: A systematic review, meta-analysis, and meta-regression."
40423607,2025,"Molecular and functional characterization of DENND3 as a novel regulator of ion channel trafficking."
40187507,2025,"High-density mapping of upper loop macroreentry surrounding the superior vena cava: Substrate-evolved ablation strategy."
40930481,2025,"Age-stratified outcomes of transvenous lead extraction: A 5090-patient experience from the ExTRACT registry."
40945557,2025,"Comparison of far-field and peak frequency electrogram characteristics at the earliest activation sites during idiopathic ventricular arrhythmias: A novel index to predict ablation success."
41260452,2025,"Preprocedural computed tomography angiography-based conduction system simulation for optimized patient-specific transcatheter aortic valve implantation deployment."
41248777,2025,"First clinical experience using a pentaspline pulse field ablation catheter with integrated electroanatomic 3-dimensional mapping for pulmonary vein isolation."
41242590,2025,"Targetable atrial tachycardias after artificial intelligence-guided ablation of persistent atrial fibrillation."
41242588,2025,"Prominent U-waves without QT prolongation in X-linked creatine transporter deficiency caused by SLC6A8 variants."
41241110,2025,"Inflammation and heart failure risk in atrial fibrillation: Prospective evidence from UK Biobank."
41241109,2025,"Novel use of KardiaMobile device to assess for vector suitability for subcutaneous implantable cardioverter-defibrillator implantation."
41241107,2025,"Associations between biomarkers and P-wave indices in relation to atrial fibrillation development in heart failure patients."
41224166,2025,"How fair is the fair market value for cardiac electrophysiology physician reimbursement?"
41224165,2025,"Repeat ablation timing for recurrent atrial fibrillation: A prospective study."
40935053,2025,"Endo-epicardial electrical disarray in arrhythmogenic cardiomyopathy with ventricular arrhythmias."
41203188,2025,"Single lattice-tip catheter workflow for artificial intelligence-guided spatiotemporal dispersion ablation."
41177320,2025,"The impact of prolonged waiting list times for ablation of atrial fibrillation on arrhythmia recurrence after ablation."
41130553,2025,"Is transition from nonselective left bundle branch pacing to selective left bundle branch pacing superior to left ventricular septal pacing transition at lead implantation?"
41109438,2025,"Potassium channels as targets for antiarrhythmic therapy."
41101371,2025,"Image based artificial intelligence-enhanced electrocardiogram prediction of incident atrial fibrillation."
41101370,2025,"Safety of left atrial appendage amputation in cardiac surgery patients without atrial fibrillation."
41077373,2025,"Sudden death and asymptomatic arrhythmia in chronic lymphocytic leukemia patients treated with ibrutinib."
41077368,2025,"Questioning the role of pulmonary vein isolation in multimorbid patients: A prospective analysis in more than 1400 AF patients."
40976541,2025,"Ventricular tachycardia substrate mapping with cardiac computed tomography and cardiac magnetic resonance imaging: Head-to-head comparison of two clinically available postprocessing platforms."
40945558,2025,"Phenotype-guided risk stratification in anticoagulated atrial fibrillation patients: Cluster analysis of the Murcia AF Project III (MAFP-III)."
41203187,2025,"Structural changes in the left atrial appendage before and after pulsed field ablation for atrial fibrillation."
41265767,2025,"Corin is regulated by miR-19b-1-5p to inhibit Ang II-induced atrial fibrillation."
39798683,2025,"Long-term changes in frailty and incident atrial fibrillation, heart failure, coronary heart disease, and stroke: A prospective follow-up study."
41242587,2025,"Update on first-in-human experience of high-energy ElectroPulse pulsed field ablation."
40897260,2025,"Clinical characteristics and outcomes of first diagnosed atrial fibrillation: Insights from 2 prospective registries in Europe and Asia."
40886752,2025,"Response to the Editor-Renal safety in pulsed field ablation: When the pulse count matters."
40886751,2025,"To the Editor-Renal safety in pulsed field ablation: When the pulse count matters."
40886172,2025,"Prevalence and progression of P-wave abnormalities in patients with atrial fibrillation."
40886171,2025,"On the standards of reporting of P-wave abnormalities in electrocardiographic studies."
40882901,2025,"Conduction system pacing for the prevention and cure of pacing-induced cardiomyopathy: Bundled care."
40864027,2025,"Conduction system pacing for pacing-induced cardiomyopathy: Could the cure be worse than the ill?"
40850589,2025,"Prediction of incident atrial fibrillation: A comprehensive evaluation of conventional and artificial intelligence-enhanced approaches."
40840574,2025,"Uric acid and sudden cardiac arrest: A more significant intermediate role of renal insufficiency than cardiac events."
41043630,2025,"Ventricular repolarization is improved by His resynchronization therapy but not biventricular pacing."
40752876,2025,"Visualization of monopolar biphasic focal pulsed field ablation lesions 3 months after pulmonary vein isolation on high-resolution 3-dimensional dark-blood late gadolinium enhancement cardiac magnetic resonance images."
40714335,2025,"Clinical phenotype of anticoagulant discontinuation and the long-term prognosis in atrial fibrillation patients with high bleeding risk: A report from the GLORIA-AF registry."
40714331,2025,"Early experience with intracardiac echocardiography guidance for atrial leadless pacemaker implantation."
40714329,2025,"Relationship between cardiac implantable electronic devices and tricuspid regurgitation in the general population."
40706736,2025,"Renal safety of high-dose pulsed field ablation of atrial fibrillation: A prospective real-world analysis."
40704953,2025,"Step-by-step approach to ultrasound-guided leadless pacemaker implantation."
40704952,2025,"Intracardiac echocardiography-guided implantation of an atrial leadless pacemaker."
40683550,2025,"Noninvasive assessment of the ventricular arrhythmogenic substrate using electrocardiographic imaging during sinus rhythm: The NIAVAS study."
40675312,2025,"Differences in intravascular hemolysis between 2 technologies for pulse field ablation of atrial fibrillation."
40472952,2025,"Comparison of hemolysis with different pulsed field ablation systems."
40744191,2025,"Evaluation of dose and contact of a circular pulsed field ablation catheter in a porcine model: Impact on hemolysis and renal function."
41248780,2025,"Acute results of the ASCEND EV study: A new modality of parasternal extravascular implantable cardioverter-defibrillator therapy including antitachycardia pacing."
41067467,2025,"Incidence and clinical implications of microbubble formation during pulsed field ablation."
41067475,2025,"Durability of initial pulmonary vein isolation assessed by 3D PATRIOT and late gadolinium enhancement cardiac magnetic resonance imaging."
41242585,2025,"Device-based longitudinal monitoring of premature atrial contractions before atrial fibrillation onset."
41235982,2025,"Electrocardiographic alterations in patients with emergency medical services-witnessed out-of-hospital cardiac arrest."
41205889,2025,"Cardiac magnetic resonance to evaluate 3-dimensional ventricular substrate depth: Prognostic implications for ventricular tachycardia ablation approach."
41205887,2025,"Drug-coated balloon venoplasty for symptomatic lead-related venous stenosis."
41205886,2025,"Relationship of symptom frequency and symptom-rhythm correlation to arrhythmia type and time to detection: Insights from ambulatory electrocardiogram monitoring in over 1 million patients."
41205885,2025,"Prevalence and clinical significance of masquerading bundle branch block in patients undergoing transcatheter aortic valve replacement: Insights from a single-center registry."
41198008,2025,"Response to the Editor-Phrenic nerve injury after pulsed-field ablation: Quantification of symptom burden."
41192678,2025,"To the Editor- Phrenic nerve injury after pulsed-field ablation: Quantification of symptom burden."
41177319,2025,"Assessment of persistent atrial fibrillation arrhythmogenesis in the right atrium using digital twins."
41067474,2025,"Phenotypic spectrum and prognostic stratification in desmoglein-2-associated arrhythmogenic cardiomyopathy: Results from a pooled analysis."
41177317,2025,"Mapping the unseen: Programmed electrical stimulation to detect concealed conduction block."
41135624,2025,"12-lead electrocardiographic morphology of ventricular contractions triggering ventricular fibrillation after acute myocardial infarction: A multicenter analysis."
41110532,2025,"Low acute complication rates with a variable loop pulsed field ablation catheter: Early real-world experience from the REAL-AF registry."
41110531,2025,"Novel technique to optimize extravascular implantable cardioverter-defibrillator implantation with the use of a video-assisted thoracoscopic epicardial access tool."
41106528,2025,"Association between modifiable risk factors and bradyarrhythmia: A Mendelian randomization study."
41101372,2025,"Maximizing battery longevity of leadless pacemaker systems by optimizing individualized programming."
41072746,2025,"Delayed coronary artery vasospasm leading to cardiac arrest after pulsed field ablation for atrial fibrillation."
41067481,2025,"The ceiling effect of heart failure pharmacotherapy in acute left ventricular recovery for patients with atrial fibrillation-mediated cardiomyopathy prior to rhythm control."
41067479,2025,"BMAL1 mediates sex-specific circadian regulation of cardiac ion channels and temporal arrhythmia vulnerability."
41067476,2025,"Use of a large-area focal lattice-tip catheter for cavotricuspid isthmus ablation."
41135628,2025,"Rate-related pulmonary venoatrial conduction block in a young patient with atrial tachycardia."
40412601,2025,"Atrial fibrillation is not associated with altered left atrial microRNA expression profile in patients with advanced heart failure."
41271071,2025,"Selective restriction of patients with hypertrophic cardiomyopathy from intense competitive sports may have made the athletic field safer."
41274323,2025,"Ablation of idiopathic ventricular arrhythmias from the right ventricular apex."
40472951,2025,"Cannabis use and atrial arrhythmias: A systematic review and meta-analysis of large populational studies."
40472950,2025,"Prevalence, risk factors, and outcomes of QT prolongation in primary and RASopathy-associated hypertrophic cardiomyopathy."
40466844,2025,"Procedural outcomes and predictors of lead extraction requiring a bailout femoral approach from a prospective registry at a large volume US center."
40449820,2025,"Atrial fibrillation is associated with ventricular tachyarrhythmias or cardiac arrest in heart failure with preserved ejection fraction."
40449817,2025,"Intracardiac echocardiography inside left atrium detects wall-adherent thrombus before ablation and prevents potential major thromboembolic complication."
40412600,2025,"Diaphragmatic hernia with a nonischemic electrocardiographic presentation of the spiked helmet sign."
40412594,2025,"Variability in implantable cardioverter-defibrillator battery longevity."
40409382,2025,"Efficacy of cardiac resynchronization therapy on cardiac sarcoidosis: Insight into mechanism of mechanical response and the role of myocardial work."
40398550,2025,"S/QRS ratio in lead I: A surface electrocardiographic finding associated with need for permanent pacemaker in patients with right bundle branch block."
40480589,2025,"Peak frequency analysis distinguishes nearfield from farfield signals during pulmonary vein isolation."
40398547,2025,"Endoepicardial transmural lesion formation utilizing multipolar radiofrequency ablation."
40368289,2025,"Predictors of sudden cardiac death in postmyectomy hypertrophic cardiomyopathy with obstruction."
41443487,2025,"Purkinje and septal substrate modification as a therapeutic option for patients with STEMI and refractory ventricular fibrillation."
41419142,2025,"Efficacy and safety of ajmaline in patients with electrical storm."
41412419,2025,"Combined pulsed field ablation of atrial fibrillation and left atrial appendage occlusion: A single-center experience."
41391780,2025,"Continuous positive airway pressure reduces nocturnal arrhythmia avalanche burden in obstructive sleep apnea: An adherence-dependent effect."
41389861,2025,"External validation of atrial fibrillation risk scores in heart failure under continuous device surveillance."
41354230,2025,"Development and validation of a novel machine learning-based algorithm to predict incident atrial fibrillation: A multicohort analysis."
41354229,2025,"Effectiveness and safety of upgrading to conduction system pacing compared with biventricular pacing in patients with pacing-induced cardiomyopathy: Results of a propensity score-matched analysis from a multicenter registry."
41354228,2025,"Steam pops during temperature-controlled irrigated radiofrequency ablation using the lattice-tip catheter."
40368291,2025,"Clonal hematopoiesis of indeterminate potential and atrial fibrillation."
41352446,2025,"Prevalence of arrhythmia-induced cardiomyopathy: A systematic review and meta-analysis."
40484159,2025,"Stylet stabilization during left bundle branch area pacing."
40784417,2025,"Understanding ventricular fibrillation in ST-elevation myocardial infarction: Time to move beyond associations."
41456848,2025,"Bending the curve: Subcutaneous implantable cardioverter-defibrillator implant technique with pectus excavatum."
41422931,2025,"Zero-fluoroscopy left atrial appendage occlusion with the Watchman FLX device."
41422929,2025,"A new left atrial appendage isolation strategy for persistent atrial fibrillation requiring repeat ablation."
41397499,2025,"Pulsed-field ablation demonstrates superior pulmonary vein isolation durability at 90 days: Pooled analysis of protocol-mandated remapping data."
41391781,2025,"The ""No-cut technique"" for lead preparation in transvenous lead extraction."
41389862,2025,"Adjunctive superior vena cava isolation to pulmonary vein isolation in atrial fibrillation ablation: A systematic review and meta-analysis of randomized trials."
41360317,2025,"Disparities in defibrillator implantations during COVID-19: Insights from the National Cardiovascular Data Registry."
41354227,2025,"Empirical cryoballoon-based left atrial appendage isolation followed by closure, including cases with LAA thrombosis, in patients with persistent atrial fibrillation and durable pulmonary vein isolation: Feasibility and long-term outcomes (CB LAAI + LAAC after durable PVI in persistent AF)."
41349659,2025,"Left atrial appendage occlusion vs direct oral anticoagulants in patients with atrial fibrillation: A propensity-matched cohort study."
40778905,2025,"Risk factors associated with ventricular fibrillation during first ST-elevation myocardial infarction: Individual participant data analysis of 3 prospective case-control studies."
41349657,2025,"Unexpected ventricular fibrillation during left ventricular lattice-tip radiofrequency ablation in a patient with an ICD."
41276146,2025,"ZEBRA: Z Stitch and Early Bedrest Study, a multicenter randomized clinical trial."
41271073,2025,"Reply- New-onset atrial fibrillation and history of ischemia-induced ventricular fibrillation indicate arrhythmic vulnerability during ST-elevation myocardial infarction."
41271072,2025,"New-onset atrial fibrillation and history of ischemia-induced ventricular fibrillation indicate arrhythmic vulnerability during ST-elevation myocardial infarction."
41242586,2025,"Atrioventricular block after transcatheter atrial septal defect closure: Comprehensive short-term to long-term outcome analysis."
41135627,2025,"Asynchronous pulsed field ablation-induced ventricular fibrillation."
41135626,2025,"Inadvertent ventricular fibrillation induced by radiofrequency ablation with the lattice-tip catheter in proximity to implantable cardioverter-defibrillator leads."
41067477,2025,"Cardiac implantable electronic device software reset and damage after pulsed field ablation using a monopolar lattice-tip catheter."
40945556,2025,"Balloon occlusion for left atrial perforation: Tamponade to treat tamponade."
40854455,2025,"Constant hazard for life-threatening ventricular arrhythmias following corticosteroid initiation in patients with cardiac sarcoidosis."
41308897,2025,"Ventricular pacing burden in patients undergoing pacemaker implantation after transcatheter aortic valve replacement: Correlation with cardiac damage staging."
41271074,2025,"Reply-Selective restriction of patients with hypertrophic cardiomyopathy from intense competitive sports may have made the athletic field safer."
41352445,2025,"Artificial intelligence-enabled electrocardiographic sex discordance and the risk of incident atrial fibrillation: A multinational cohort study."
41352443,2025,"Temporal change in right ventricular pacing ratio and its association with cardiac function and arrhythmia: A linear mixed-effects model analysis."
40300738,2025,"Flecainide sensitizes conduction to hyponatremia through an ephaptic mechanism."
40300736,2025,"Left atrial posterior volume and posterior-anterior volume ratio as predictive factors for atrial fibrillation recurrence: Insights from regional atrial remodeling."
40252887,2025,"Feasibility of reversible electroporation mapping in human atrial flutter."
40250510,2025,"Impact of atrial remodeling on efficacy of catheter ablation in reducing cardiovascular risk in atrial fibrillation: Results from CABANA trial."
40246045,2025,"Real-time smartphone alerts during atrial fibrillation episodes with implantable cardiac monitors and wearable devices: SMART-ALERT study."
40239910,2025,"Risk of delayed atrioventricular block in patients without procedural conduction disturbances during transcatheter aortic valve replacement."
40222719,2025,"Diagnostic and prognostic significance of miRNA-15a-5p, 16-5p, and 92a-3p in arrhythmogenic right ventricular cardiomyopathy."
41422928,2025,"A simplified method of lead snaring to facilitate a tandem approach for long-dwelling transvenous lead extractions."
41407239,2025,"Pulsed field ablation: Disrupting technology in cardiac electrophysiology."
40315940,2025,"Simplified 3-ganglionated plexus ablation for the treatment of recurrent vasovagal syncope and functional bradyarrhythmia."
41407238,2025,"To the Editor- DNA methylation and the potential role of extracellular vesicles in epilepsy-associated atrial fibrillation."
41371532,2025,"Early recurrence of atrial arrhythmia and health care utilization during the 8-week blanking period after thermal energy catheter ablation of atrial fibrillation."
41371531,2025,"Acute kidney injury and haptoglobin depletion after pulsed field ablation: Impact of device type under routine hydration protocol."
