PMID,Year,Title
39193715,2024,Electrocardiogram-Based Artificial Intelligence to Discriminate Cardioembolic Stroke and Stratify Risk of Atrial Fibrillation After Stroke.
39171393,2024,Ethics of Wearable-Based Out-of-Hospital Cardiac Arrest Detection.
39171384,2024,Substrate Characterization and Outcomes of Ventricular Tachycardia Ablation in Amyloid Cardiomyopathy: A Multicenter Study.
39166329,2024,Clinical Implications of Atrial Fibrillation Provoked by Acetylcholine.
39166321,2024,Enormous Burden of Atrial Fibrillation in Older Patients With Congenital Heart Disease: Do Only Age and Underlying Heart Defect Matter?
39166320,2024,Accuracy and Evolution of Large Language Models in Atrial Fibrillation-Related Queries: A Patient- and Provider-Centered Approach.
39069900,2024,"Single Construct Suppression and Replacement Gene Therapy for the Treatment of All-,-, and-Mediated Arrhythmia Disorders."
39051118,2024,Evaluation of Ablation Parameters to Predict Irreversible Lesion Size During Pulsed Field Ablation.
39051111,2024,Direct Comparison of Methods to Differentiate Wide Complex Tachycardias: Novel Automated Algorithms Versus Manual ECG Interpretation Approaches.
39051110,2024,"Mapping-Guided Ablation for Persistent Atrial Fibrillation (MAP-AF): A Multicenter, Single-Blind, Randomized Controlled Trial."
39041221,2024,Mechanistic Insights From Trials of Atrial Fibrillation Ablation: Charting a Course for the Future.
39034928,2024,Multicenter Prospective Randomized Study Comparing the Incidence of Periprocedural Cerebral Embolisms Caused by Catheter Ablation of Atrial Fibrillation Between Cryoballoon and Radiofrequency Ablation (Embo-Abl Study).
39034923,2024,Arrhythmia Research at a Tipping Point: The Need for Disruptive Science and Technology.
39022823,2024,Heart Failure Events After Long-term Continuous Screening for Atrial Fibrillation: Results From the Randomized LOOP Study.
39012930,2024,"Distal Ventricular Pacing for Drug-Refractory Mid-Cavity Obstructive Hypertrophic Cardiomyopathy: A Randomized, Placebo-Controlled Trial of Personalized Pacing."
39012929,2024,Sirt1 Deficiency Promotes Age-Related AF Through Enhancing Atrial Necroptosis by Activation of RIPK1 Acetylation.
38939983,2024,Observable Atrial and Ventricular Fibrillation Episode Durations Are Conformant With a Power Law Based on System Size and Spatial Synchronization.
38939957,2024,Visualizing Reentry Vulnerable Targets During Scar-Related VT Ablation: A Novel Functional Substrate Mapping Approach Integrating Conduction and Repolarization Metrics.
38939945,2024,Temporal Association Between Atrial Fibrillation Burden in Cardiac Implantable Electronic Devices and the Risk of Heart Failure Hospitalization.
38887931,2024,Sex Differences in Outcomes of an Intensive Risk Factor Modification Program in Patients With Atrial Fibrillation.
38836351,2024,Road-Map to Epicardial Approach for Catheter Ablation of Ventricular Tachycardia in Structural Heart Disease: Results From a 10-Year Tertiary-Center Experience.
38836347,2024,Sudden Cardisac Death in Patients With Advanced Heart Failure and Preserved Ejection Fraction.
38828616,2024,CMR Predictors of Ventricular Arrhythmias Inducibility Before Pulmonary Valve Replacement in Tetralogy of Fallot.
38804141,2024,Can Intracardiac Echocardiography Reduce Steam Pops During Half-Normal Saline Irrigated Radiofrequency Ablation?
38804137,2024,Women Trainees in Electrophysiology and the Effect of Role Models.
38775064,2024,Chronobiologic Analysis of Electrical Storm at a Single Tertiary Care Center.
38771957,2024,Rate Versus Rhythm Control for Atrial Fibrillation: The Epilogue of the Tale of Two Rhythms.
38758741,2024,"Ablating Myocardium Using Nanosecond Pulsed Electric Fields: Preclinical Assessment of Feasibility, Safety, and Durability."
38753535,2024,"Preclinical Study of Pulsed Field Ablation of Difficult Ventricular Targets: Intracavitary Mobile Structures, Interventricular Septum, and Left Ventricular Free Wall."
38716652,2024,Left Ventricular Summit Arrhythmias: Have We Reached the Peak of Ablation Success or Just a Higher Plateau?
38690671,2024,Impact of Contact Force on Pulsed Field Ablation Outcomes Using Focal Point Catheter.
38690665,2024,Active Arrhythmia Pattern: A Novel Predictor of ICD Shocks-A Subanalysis From the PARTITA Study.
38690657,2024,Characteristics of Right-Sided Accessory Pathways Associated With Right Cardiac Veins.
38690652,2024,"Coronary Sinus Metabolite 12,13-diHOME Is a Novel Biomarker for Left Atrial Remodeling in Patients With Atrial Fibrillation."
38666379,2024,Antiarrhythmic and Anti-Inflammatory Effects of Sacubitril/Valsartan on Post-Myocardial Infarction Scar.
38655693,2024,Predictors of Success for Pulmonary Vein Isolation With Pulsed-field Ablation Using a Variable-loop Catheter With 3D Mapping Integration: Complete 12-month Outcomes From inspIRE.
38651357,2024,Hemolysis After Pulsed Field Ablation: Impact of Lesion Number and Catheter-Tissue Contact.
38651354,2024,Pulsed Field Ablation of Atrial Fibrillation and Atrial Tachycardia in Adult Patients With Congenital Heart Disease.
38646831,2024,"Mortality, Hospitalization, and Cardiac Interventions in Patients With Atrial Fibrillation Aged <65 Years."
38629301,2024,Trends Favoring an Anatomical Approach to Radiofrequency Catheter Ablation of Idiopathic Ventricular Arrhythmias Originating From the Left Ventricular Summit.
38629294,2024,Cardiac Perforation During High-Power Radiofrequency Ablation of the Left Lateral Ridge Using QDOT MICRO.
38629291,2024,Sinus Rhythm Atrial Electrocardiographic Imaging in Patients With Mitral Regurgitation: Clues to the Substrate for Atrial Fibrillation.
38629286,2024,Prognostic Impact of Sinus Rhythm in Atrial Fibrillation Patients: Separating Rhythm Outcomes From Randomized Strategy Findings From the CABANA Trial.
38629285,2024,Impact of Baseline Left Atrial Size on Outcomes Following Catheter Ablation for AF in Patients With Left Ventricular Systolic Dysfunction.
38545791,2024,Harnessing Data Insights for Improved Patient Care in LAAO: A Novel Approach to Personalized Risk Assessment at the Bedside.
38497218,2024,The Science Behind the Standardization of Chest Protectors: Is Marketing Alone Enough to Sell Chest Protectors?... Not Anymore!
38497210,2024,Comparative Evaluation of Activity Sensing Rate Responses of a Leadless Pacemaker Using Intracardiac Accelerometer Versus Traditional Activity Sensing Pacemaker.
38440895,2024,"Sweetened Beverages, Genetic Susceptibility, and Incident Atrial Fibrillation: A Prospective Cohort Study."
38440869,2024,Artificial Sweeteners: A New Dietary Environmental Risk Factor for Atrial Fibrillation?
38426305,2024,Genetic Testing in Brugada Syndrome: A 30-Year Experience.
38426304,2024,Is Seeing Believing? Adding Another Tool to Assess PFA Durability.
38415356,2024,-Mutant Cardiomyocyte Model of Multifocal Atrial Tachycardia.
38390748,2024,Pulsed Field Ablation Index-Guided Ablation for Lesion Formation: Impact of Contact Force and Number of Applications in the Ventricular Model.
38390725,2024,Differential Pacing Maneuver From the Vein of Marshall.
38390713,2024,Predicting Major Adverse Events in Patients Undergoing Transcatheter Left Atrial Appendage Occlusion.
38390710,2024,Development of the NOCSAE Standard to Reduce the Risk of Commotio Cordis.
38348685,2024,Spatially Conserved Spiral Wave Activity During Human Atrial Fibrillation.
38344845,2024,Utilizing Human-Induced Pluripotent Stem Cells to Study Cardiac Electroporation Pulsed-Field Ablation.
38344811,2024,Long-Term Outcomes of Cardiac Resynchronization Therapy in Patients With Repaired Tetralogy of Fallot: A Multicenter Study.
38318720,2024,Cardiac Pulsed Field Ablation Lesion Durability Assessed by Polarization-Sensitive Optical Coherence Reflectometry.
38318697,2024,Pulseless Electric Activity or Electromechanical Dissociation.
38288627,2024,Incidence and Outcomes of New-Onset Right Bundle Branch Block Following Transcatheter Aortic Valve Replacement.
38284289,2024,Artificial Intelligence Model Predicts Sudden Cardiac Arrest Manifesting With Pulseless Electric Activity Versus Ventricular Fibrillation.
38284286,2024,Long-Term Durability of High- and Very High-Power Short-Duration PVI by Invasive Remapping: The HPSD Remap Study.
38284238,2024,Conduction System Stimulation to Avoid Left Ventricle Dysfunction.
38284234,2024,Learning Before Burning: Mapping With Reversible Pulsed Field Ablation.
38275121,2024,Left Fascicular Ventricular Tachycardia: What Is Forgotten in the Differential Diagnosis?
38264885,2024,Unraveling Complexities in Genetically Elusive Long QT Syndrome.
38258308,2024,"The BLISTER Score: A Novel, Externally Validated Tool for Predicting Cardiac Implantable Electronic Device Infections, and Its Cost-Utility Implications for Antimicrobial Envelope Use."
38227681,2024,Retraction of: Systematic Treatment Approach to Ventricular Tachycardia in Cardiac Sarcoidosis.
38152949,2023,Effects of Contact Force on Lesion Size During Pulsed Field Catheter Ablation: Histochemical Characterization of Ventricular Lesion Boundaries.
38146652,2023,Effect of Flecainide and Ibutilide Alone and in Combination to Terminate and Prevent Recurrence of Atrial Fibrillation.
38126206,2023,"Colchicine to Prevent Atrial Fibrillation Recurrence After Catheter Ablation: A Randomized, Placebo-Controlled Trial."
38126205,2023,MicroRNA-1 Deficiency Is a Primary Etiological Factor Disrupting Cardiac Contractility and Electrophysiological Homeostasis.
38099441,2023,Clinical Management of Brugada Syndrome: Commentary From the Experts.
38095067,2023,Efficacy of Intravenous Nitrates for the Prevention of Coronary Artery Spasm During Pulsed Field Ablation of the Mitral Isthmus.
38018478,2023,"Genetic Atrial Cardiomyopathies: Common Features, Specific Differences, and Broader Relevance to Understanding Atrial Cardiomyopathy."
38018439,2023,Risk Factors for the Development of New-Onset Persistent Atrial Fibrillation: Subanalysis of the VITAL Study.
37994554,2023,Point-by-Point Pulsed Field Ablation Using a Multimodality Generator and a Contact Force-Sensing Ablation Catheter: Comparison With Radiofrequency Ablation in a Remapped Chronic Swine Heart.
37970703,2023,Effects of Intraluminal Content on Esophageal Lesion Formation During Radiofrequency Catheter Ablation: Preliminary Data.
37950726,2023,"Multicenter, Phase 2, Randomized Controlled Study of the Efficacy and Safety of Etripamil Nasal Spray for the Acute Reduction of Rapid Ventricular Rate in Patients With Symptomatic Atrial Fibrillation (ReVeRA-201)."
37933567,2023,Natriuretic Peptide Receptor B Protects Against Atrial Fibrillation by Controlling Atrial cAMP Via Phosphodiesterase 2.
37921006,2023,No Effect of Continued Antiarrhythmic Drug Treatment on Top of Optimized Pulmonary Vein Isolation in Patients With Persistent Atrial Fibrillation: Results From the POWDER-AF2 Trial.
37920987,2023,Ventricular Preexcitation in Hypertrophic Cardiomyopathy: Dove or a Hawk?
37920983,2023,Nanosecond Pulsed Electric Field Ablation With a Bipolar Clamp Creates Durable Transmural Lesions in Cardiac Tissue.
37877314,2023,Hypertrophic Cardiomyopathy and Ventricular Preexcitation in the Young: Cause and Accessory Pathway Characteristics.
37767710,2023,Retrieval of Chronically Implanted Dual-chamber Leadless Pacemakers in an Ovine Model.
37753641,2023,Implantable Cardioverter-defibrillator Deactivation at Distance for the Dignity of Dying (the 4D Project).
37750322,2023,Comparison of Ablation Strategies for Persistent Atrial Fibrillation: A Post Hoc Analysis of the DECAAF II Study.
37728002,2023,Abnormal Atrial Potentials Recorded During Sinus Rhythm or Pacing Represent Substrates for Reentrant Atrial Tachycardia.
37727989,2023,Reversible Pulsed Electrical Fields as an In Vivo Tool to Study Cardiac Electrophysiology: The Advent of Pulsed Field Mapping.
37646176,2023,Hypoxia Promotes Atrial Tachyarrhythmias via Opening of ATP-Sensitive Potassium Channels.
37646164,2023,Predicting Lesion Durability With PFA: One Step Closer.
37638409,2023,Nonthermal Point-by-Point Pulmonary Vein Isolation Using a Novel Pulsed Field Ablation System.
37622312,2023,Payer-Negotiated Prices for Cardiac Electrophysiology Procedures at 2022-2023 Top 100 US News & World Report for Cardiology and Heart Surgery Hospitals.
37589197,2023,Temporal Trends and Lesion Sets for Persistent Atrial Fibrillation Ablation: A Meta-Analysis With Trial Sequential Analysis and Meta-Regression.
37589122,2023,Sex and Gene Influence Arrhythmia Susceptibility in Murine Models of Calmodulinopathy.
37582165,2023,Correction to: New-Onset Atrial Fibrillation in Left Bundle Branch Area Pacing Compared With Right Ventricular Pacing.
37582164,2023,"Correction to: Orthostatic Hypotension: Management of a Complex, But Common, Medical Problem."
37582163,2023,Initial Experience With Intercostal Insertion of an Extravascular ICD Lead Compatible With Existing Pulse Generators.
37577822,2023,Dynamics of High-Density Unipolar Epicardial Electrograms During PFA.
37577815,2023,Electrical Resynchronization and Clinical Outcomes During Long-Term Follow-Up in Intraventricular Conduction Delay Patients Applied Left Bundle Branch Pacing-Optimized Cardiac Resynchronization Therapy.
37565354,2023,Myocarditis and Sudden Cardiac Death in the Community: Clinical and Pathological Insights From a National Registry in the United Kingdom.
37565338,2023,Artificial Intelligence-Enabled Electrocardiogram in the Detection of Patients at Risk of Atrial Secondary Mitral Regurgitation.
37485722,2023,Dronedarone Versus Sotalol in Antiarrhythmic Drug-Naive Veterans With Atrial Fibrillation.
37485717,2023,Catheter Ablation of Atrial Fibrillation in Adult Congenital Heart Disease: Procedural Characteristics and Outcomes.
37485688,2023,Impact of Median Sternotomy on Safety and Efficacy of the Subcutaneous Implantable Cardioverter Defibrillator.
37485681,2023,Novel Intercostal Extravascular ICD Lead Compatible With Standard Pulse Generators: Another Step Forward in ICD Evolution?
37485680,2023,Impact of Diastolic Dysfunction on the Risk of Sudden Cardiac Arrest.
37485678,2023,Ventricular Electrograms Duration Map to Detect Ventricular Arrhythmia Substrate: the VEDUM Project Study.
37357770,2023,Physiologic Effects of Right-Sided Intravascular Cervical Sympathetic Nerve Stimulation.
37339178,2023,Tetralogy of Fallot: A Long Journey but Getting Closer to Perfection.
37334705,2023,Evaluating Recommendations About Atrial Fibrillation for Patients and Clinicians Obtained From Chat-Based Artificial Intelligence Algorithms.
37334702,2023,Microvasular Dysfunction and Reduced Cardiac Stress Reactivity in Postural Orthostatic Tachycardia Associated With Postacute COVID-19.
37334695,2023,Action Potential Morphology Accurately Predicts Proarrhythmic Risk for Drugs With Potential to Prolong Cardiac Repolarization.
37334682,2023,Real-World Performance of Conduction System Pacing Compared With Traditional Pacing.
37264920,2023,Efficacy and Safety of Adjunctive and Primary Use of the TightRail Mechanical Cutting Sheath for Lead Extraction.
37254781,2023,"Pulsed Field Versus Cryoballoon Pulmonary Vein Isolation for Atrial Fibrillation: Efficacy, Safety, and Long-Term Follow-Up in a 400-Patient Cohort."
37254778,2023,Impact of CIED Field Advisories: Unreimbursed Costs to Medical Systems.
37254771,2023,Procedural Trends in Catheter Ablation of Persistent Atrial Fibrillation: Insights From the Real-AF Registry.
37254747,2023,Outcomes After Development of Ventricular Arrhythmias in Single Ventricular Heart Disease Patients With Fontan Palliation.
37246584,2023,Far From Simple: The Search for a Universal Cardiac Resynchronization Programming Algorithm.
37183700,2023,Effects of Atrioventricular Optimization on Left Ventricular Reverse Remodeling With Cardiac Resynchronization Therapy: Results of the SMART-CRT Trial.
37183678,2023,Early Impact of Proton Beam Therapy on Electrophysiological Characteristics in a Porcine Model.
37183675,2023,Atrial Fibrillation Ablation in Young Adults: Measuring Quality of Life Using Patient-Reported Outcomes Over 5 Years.
37170812,2023,Systematic Electrophysiological Study Prior to Pulmonary Valve Replacement in Tetralogy of Fallot: A Prospective Multicenter Study.
37128895,2023,Heterogeneity of Repolarization and Cell-Cell Variability of Cardiomyocyte Remodeling Within the Myocardial Infarction Border Zone Contribute to Arrhythmia Susceptibility.
37092332,2023,Interleukin-1 Blockade in Cardiac Sarcoidosis: A Pilot Study.
37082968,2023,Novel Approaches for the Diagnosis of Concealed Nodo-Ventricular and His-Ventricular Pathways.
37082954,2023,Causes of Early Mortality After Catheter Ablation of Atrial Fibrillation.
37078340,2023,It's Not a Wash: Can the Pouch Be Beat?
37073732,2023,Rhythm Control Treatment for Atrial Fibrillation Is Not Just for the Healthy.
37039017,2023,Transcatheter Leadless Pacing in Children: A PACES Collaborative Study in the Real-World Setting.
37009736,2023,Addition by Subtraction: Disease Progression and the Value of Atrial Fibrillation Ablation.
36970977,2023,Safety and Efficacy With Pulsed Field Ablation: Having the Cake and Eating It Too.
36960716,2023,Randomized Trial of Stand-Alone Use of the Antimicrobial Envelope in High-Risk Cardiac Device Patients.
36951088,2023,Intracardiac Echocardiography Guidance for Left Bundle Pacing: An Expensive Adjunct or Necessity for Optimal Lead Placement?
36943920,2023,Correction to: Association of Left Atrial High-Resolution Late Gadolinium Enhancement on Cardiac Magnetic Resonance With Electrogram Abnormalities Beyond Voltage in Patients With Atrial Fibrillation.
36942567,2023,Outcomes of Early Rhythm Control Therapy in Patients With Atrial Fibrillation and a High Comorbidity Burden in Large Real-World Cohorts.
36938715,2023,Pulmonary Vein Isolation by Pulsed-field Ablation Induces Less Neurocardiac Damage Than Cryoballoon Ablation.
36924221,2023,Intracardiac Echocardiography-Guided Implantation for Proximal Left Bundle Branch Pacing.
36916281,2023,Effect of Bilateral Cardiac Sympathetic Denervation on Burden of Premature Ventricular Contractions.
36916270,2023,High-Resolution 3-Dimensional Multimodality Imaging to Resolve Intramural Human Sinoatrial Node Pacemakers and Epicardial-Endocardial Atrial Exit Sites.
36912137,2023,Bronchial Safety After Pulsed Field Ablation for Paroxysmal Atrial Fibrillation.
36891899,2023,Economic and Health Value of Delaying Atrial Fibrillation Progression Using Radiofrequency Catheter Ablation.
36891895,2023,Ablation of Ventricular Preexcitation to Cure Preexcitation-Induced Dilated Cardiomyopathy in Infants: Diagnosis and Outcome.
36866681,2023,Novel Calmodulin Variant p.E46K Associated With Severe Catecholaminergic Polymorphic Ventricular Tachycardia Produces Robust Arrhythmogenicity in Human Induced Pluripotent Stem Cell-Derived Cardiomyocytes.
36802906,2023,Recurrences of Atrial Fibrillation Despite Durable Pulmonary Vein Isolation: The PARTY-PVI Study.
36799216,2023,Novel Ablation Strategy Targeting the Slow Pathway Visualized by Ultrahigh-Resolution Mapping in Typical Slow-Fast Atrioventricular Nodal Reentrant Tachycardia.
36763906,2023,Knockout Induces Key Findings of Electrical Remodeling as Seen in Persistent Atrial Fibrillation.
36745559,2023,Symptomatic Gastroparesis After Cryoballoon-Based Atrial Fibrillation Ablation: Results From a Large Multicenter Registry.
36735937,2023,Paroxysmal Atrial Fibrillation Ablation Using a Novel Variable-Loop Biphasic Pulsed Field Ablation Catheter Integrated With a 3-Dimensional Mapping System: 1-Year Outcomes of the Multicenter inspIRE Study.
36720007,2023,"Clinical Features, Genetic Findings, and Risk Stratification in Arrhythmogenic Right Ventricular Cardiomyopathy: Data From a Brazilian Cohort."
36716179,2023,Deep Learning of ECG for the Prediction of Postoperative Atrial Fibrillation.
36716172,2023,"To Stim and Then Map, or Map and Then Stim, That is the Question."
36706317,2023,Reduction in Junctophilin 2 Expression in Cardiac Nodal Tissue Results in Intracellular Calcium-Driven Increase in Nodal Cell Automaticity.
36696369,2023,Prognostic Implications of Right Ventricular Size and Function in Patients Undergoing Cardiac Resynchronization Therapy.
36688314,2023,Abnormal Conduction Zone Detected by Isochronal Late Activation Mapping Accurately Identifies the Potential Atrial Substrate and Predicts the Atrial Fibrillation Ablation Outcome After Pulmonary Vein Isolation.
36688298,2023,Premature Atrial Contraction Location and Atrial Fibrillation Inducibility.
36602818,2023,Substrate Mapping Alters Ventricular Tachycardia Inducibility.
36595639,2023,Atrial Endocardial Unipolar Voltage Mapping for Detection of Viable Intramural Myocardium: A Proof-of-Concept Study.
36595634,2023,"Electrophysiology, Pathology, and Imaging of Pulsed Field Ablation of Scarred and Healthy Ventricles in Swine."
36595632,2023,Chronic Kidney Disease Induces Proarrhythmic Remodeling.
36595631,2023,"Inappropriate Shock Rates and Long-Term Complications due to Subcutaneous Implantable Cardioverter Defibrillators in Patients With and Without Heart Failure: Results From a Multicenter, International Registry."
36595630,2023,Alternating Early Afterdepolarizations Underlying Bradycardia-Dependent Macroscopic T Wave and Discordant Mechanical Alternans.
36595629,2023,Pleomorphic Ventricular Tachycardia in Dilated Cardiomyopathy Predicts Ventricular Tachycardia Recurrence After Ablation Independent From Cardiac Function: Comparison With Patients With Ischemic Heart Disease.
36595628,2023,Characteristics of Patients with Spontaneous Versus Drug-Induced Brugada Electrocardiogram: Sub-Analysis From the SABRUS.
